resp_id,age,gender,educ,hhincome,empl_pre,empl_now,jobcat_pre,jobcat_now,wfh_pre,wfh_pre_freq,wfh_now,wfh_now_days,wfh_expect,wfh_freq_exp,pre_work_com_days,pre_work_pri_mode,pre_work_pri_time,pre_work_com_dist,prod_change,prod_decr_reason_4,prod_decr_reason_5,prod_decr_reason_9,prod_incr_reason_1,prod_incr_reason_3,tr_freq_pre_privateveh,tr_freq_pre_ridehail,tr_freq_pre_transit,tr_freq_pre_bikepers,tr_freq_pre_bikeshared,tr_freq_pre_walk,tr_freq_now_privateveh,tr_freq_now_ridehail,tr_freq_now_transit,tr_freq_now_bikepers,tr_freq_now_bikeshared,tr_freq_now_walk,tr_freq_exp_privateveh,tr_freq_exp_ridehail,tr_freq_exp_transit,tr_freq_exp_bikepers,tr_freq_exp_bikeshared,tr_freq_exp_walk,decrease_transit_1,decrease_transit_2,decrease_transit_3,increase_bike_1,increase_bike_2,increase_bike_3,driver,bike,weight,age_group,income_bracket,educ_simple,wfh_pre_freq_num,wfh_freq_exp_num,prod_change_num,jobcat_pre_simple
1293,48,Male,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,Yes,A few times/week,Yes,7.0,Yes,A few times/week,0.0,,,75.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,1.682216321,45–59,$125k+,Bachelor's,3.0,3.0,0.0,
1294,44,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Every day,Yes,5.0,Yes,Every day,0.0,,,0.0,Decreased somewhat,Not selected,Not selected,Not selected,,,5.0,0.1,0.0,0.5,0.0,5.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.736837299,30–44,$125k+,Bachelor's,5.0,5.0,-1.0,Professional/Manager
1295,70,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.211243034,60–74,$75k–$124k,Bachelor's,,,,
1296,77,Male,Some college or technical school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,2.464438576,75+,$75k–$124k,Some college,,,,
1298,42,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,,,,Not selected,Not selected,Not selected,Yes,Yes,0.668517561,30–44,Under $35k,Some college,,,,
1299,67,Male,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.07093319,60–74,$125k+,Bachelor's,,,,
1300,53,Female,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/month,Yes,5.0,Yes,A few times/month,3.0,Private vehicle,8.0,2.1,Increased significantly,,,,Not selected,Not selected,5.0,0.5,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.67443071,45–59,$75k–$124k,Bachelor's,0.5,0.5,2.0,Professional/Manager
1301,78,Male,Completed graduate degree(s),"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.866357526,75+,$125k+,Graduate degree,,,,
1303,71,Female,Bachelor's degree(s) or some graduate school,"$25,000 to $34,999",Employed part time,"No, I'm not employed",Something else,,No,,,,No,,4.0,Private vehicle,25.0,14.0,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.204954617,60–74,Under $35k,Bachelor's,,,,
1304,48,Female,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Every day,Yes,7.0,Yes,Every day,0.0,,,0.0,Increased somewhat,,,,Not selected,Not selected,5.0,0.5,0.1,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.91854568,45–59,$125k+,Graduate degree,5.0,5.0,1.0,Professional/Manager
1305,64,Female,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,No,,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,40.0,35.0,Decreased significantly,Not selected,Not selected,Not selected,,,5.0,0.0,0.0,3.0,0.0,0.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,,1.0,,,,,,,Yes,Yes,0.832324773,60–74,$75k–$124k,Some college,,3.0,-2.0,Clerical/Admin
1306,50,Female,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,4.0,Yes,Every day,5.0,Private vehicle,20.0,13.0,About the same,,,,,,0.0,0.0,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.6493461220269999,45–59,$125k+,Bachelor's,,5.0,0.0,Professional/Manager
1308,58,Female,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,10.0,6.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,,,,,1.0,,,,,,,Yes,No,0.879345796,45–59,$75k–$124k,Some college,,,-1.0,
1309,34,Male,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/week,Yes,7.0,Yes,Once/week,2.0,Transit,45.0,10.0,Decreased somewhat,Not selected,Not selected,Not selected,,,3.0,0.1,3.0,0.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.44599806,30–44,$125k+,Graduate degree,3.0,1.0,-1.0,Professional/Manager
1310,60,Male,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-2.0,0.0,0.0,0.0,Not selected,Not selected,Not selected,,,,Yes,,1.159265383,60–74,$75k–$124k,Bachelor's,,,,
1311,47,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.902723209,45–59,$125k+,Bachelor's,,,,
1312,67,Female,Completed high school or GED,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.60434632,60–74,Under $35k,High school or less,,,,
1313,54,Female,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/month,Yes,5.0,Yes,A few times/month,5.0,Private vehicle,40.0,25.0,Decreased somewhat,Not selected,Difficult to communicate with co-workers,Not selected,,,5.0,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.666353008,45–59,$125k+,Graduate degree,0.5,0.5,-1.0,Professional/Manager
1314,75,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.347351635,75+,$75k–$124k,Bachelor's,,,,
1315,63,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"No, I'm furloughed without pay",,,No,,,,No,,5.0,Transit,120.0,20.0,,,,,,,3.0,0.1,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,Yes,No,0.397455706,60–74,$35k–$74k,Bachelor's,,,,
1316,49,Female,Completed graduate degree(s),"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,No,,Yes,0.0,No,,5.0,Private vehicle,15.0,6.0,Decreased significantly,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.442125496,45–59,$35k–$74k,Graduate degree,,,-2.0,
1318,49,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"No, I'm furloughed with pay",,,No,,,,No,,6.0,Private vehicle,45.0,37.0,,,,,,,5.0,0.0,0.0,0.1,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.495478362,45–59,$75k–$124k,Graduate degree,,,,
1319,40,Male,Completed graduate degree(s),"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,Yes,A few times/year,Yes,0.0,No,,5.0,Private vehicle,20.0,9.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.813006661,30–44,$75k–$124k,Graduate degree,0.1,,0.0,
1320,69,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working part-time or reduced hours",,,No,,Yes,4.0,Yes,A few times/week,6.0,Private vehicle,10.0,6.0,Decreased somewhat,Not selected,Not selected,Not selected,,,5.0,0.1,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.584764898,60–74,$125k+,Bachelor's,,3.0,-1.0,
1321,39,Male,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.5,0.1,0.0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,1.658924426,30–44,Under $35k,Some college,,,,
1322,64,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.918196638,60–74,$75k–$124k,Some college,,,,
1323,56,Female,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/week,Yes,7.0,Yes,A few times/week,2.0,Private vehicle,30.0,20.0,Increased somewhat,,,,Not selected,No commuting time,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.17535701,45–59,$125k+,Graduate degree,3.0,3.0,1.0,Professional/Manager
1324,66,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,Yes,5.0,Yes,Every day,5.0,Private vehicle,30.0,24.0,Increased somewhat,,,,Less distractions at home,Not selected,5.0,0.1,0.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,3.0,-2.0,-1.0,,,-1.0,0.0,,,,,,,Yes,Yes,0.584764898,60–74,$125k+,Bachelor's,,5.0,1.0,Professional/Manager
1325,66,Female,Completed graduate degree(s),"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.5,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.464541662,60–74,$125k+,Graduate degree,,,,
1326,60,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working part-time or reduced hours",,,No,,No,,No,,5.0,Private vehicle,30.0,13.0,Decreased significantly,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.677989021,60–74,$35k–$74k,Some college,,,-2.0,
1327,59,Female,Some college or technical school,"$35,000 to $49,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,No,,Yes,2.0,No,,5.0,Private vehicle,15.0,9.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.6809859721449999,45–59,$35k–$74k,Some college,,,0.0,Clerical/Admin
1328,65,Male,Some college or technical school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,30.0,25.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.487284134,60–74,$75k–$124k,Some college,,,-1.0,
1330,44,Male,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,No,,Yes,4.0,No,,5.0,Private vehicle,40.0,14.0,Decreased somewhat,Not selected,Difficult to communicate with co-workers,Not selected,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.618188487,30–44,$125k+,Bachelor's,,,-1.0,
1331,39,Female,Completed graduate degree(s),"$125,000 to $149,999",Employed full time,"Yes, working full-time",,,No,,Yes,1.0,No,,5.0,Private vehicle,20.0,15.0,In some ways it has increased and in other ways it has decreased,Not selected,Not selected,Not selected,Not selected,Not selected,5.0,0.0,0.0,0.1,0.0,0.5,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-1.0,,,,Not selected,Not selected,Not selected,Yes,Yes,1.284115434,30–44,$125k+,Graduate degree,,,0.0,
1332,67,Male,Some grade/high school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,3.0,Private vehicle,20.0,6.0,About the same,,,,,,0.0,0.0,0.0,0.1,0.0,0.1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,5.522959254419999,60–74,$75k–$124k,High school or less,,,0.0,
1333,29,Female,Some college or technical school,"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,25.0,25.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.4655636319999998,18–29,$75k–$124k,Some college,,,-1.0,
1334,64,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.5,0.5,0.5,0.0,0.5,4.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,Not selected,Not selected,Not selected,Yes,Yes,0.995588038,60–74,$125k+,Bachelor's,,,,
1336,54,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999",Employed full time,"Yes, working part-time or reduced hours",Sales or service,,No,,No,,No,,5.0,Private vehicle,15.0,,Increased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.218175816,45–59,$75k–$124k,Bachelor's,,,1.0,Sales/Service
1337,56,Female,Completed graduate degree(s),"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,No,,Yes,7.0,Yes,Once/week,5.0,Private vehicle,30.0,22.0,Decreased somewhat,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,,,5.0,0.0,0.1,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.400613325,45–59,$35k–$74k,Graduate degree,,1.0,-1.0,
1338,50,Female,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,No,,1.0,Private vehicle,20.0,10.0,Decreased somewhat,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Not selected,Not selected,Not selected,Yes,Yes,1.666353008,45–59,$125k+,Bachelor's,,,-1.0,
1340,68,Male,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.5,0.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,,,0.0,,0.0,,,,,,,Yes,Yes,1.07093319,60–74,$125k+,Bachelor's,,,,
1341,42,Female,Completed graduate degree(s),"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,No,,Yes,1.0,No,,5.0,Private vehicle,30.0,12.0,Increased somewhat,,,,Less distractions at home,No commuting time,5.0,0.1,0.1,0.5,0.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,-2.0,-2.0,2.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.855397297,30–44,$125k+,Graduate degree,,,1.0,
1342,61,Female,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time",,,No,,No,,Yes,A few times/month,5.0,Private vehicle,90.0,48.0,Decreased somewhat,,,,,,5.0,0.1,0.1,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.995588038,60–74,$125k+,Graduate degree,,0.5,-1.0,
1343,60,Male,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999",Employed full time,"Yes, working full-time",Sales or service,,Yes,A few times/year,Yes,0.0,Yes,A few times/year,7.0,Private vehicle,5.0,30.0,About the same,,,,,,0.1,0.1,0.0,0.1,0.1,0.5,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.866357526,60–74,$125k+,Bachelor's,0.1,0.1,0.0,Sales/Service
1345,62,Male,Completed high school or GED,"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,6.0,Private vehicle,25.0,20.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,4.468104405,60–74,$75k–$124k,High school or less,,,0.0,
1347,73,Male,Completed graduate degree(s),"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.866357526,60–74,$125k+,Graduate degree,,,,
1348,26,Female,Some college or technical school,"$25,000 to $34,999",Not employed but looking for work,"Yes, working full-time",,,,,No,,No,,,,,,,,,,,,3.0,0.5,0.1,0.1,0.0,0.5,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,Yes,0.6502384042670001,18–29,Under $35k,Some college,,,,
1349,64,Male,Completed graduate degree(s),"$125,000 to $149,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,75.0,55.0,Decreased significantly,,,,,,5.0,0.0,5.0,0.0,0.0,5.0,7.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,4.091611543,60–74,$125k+,Graduate degree,,,-2.0,
1350,52,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,4.0,Private vehicle,28.0,14.0,Increased significantly,,,,,,5.0,0.1,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,2.0,,,,,,,Yes,Yes,0.6981646478820001,45–59,$75k–$124k,Bachelor's,,,2.0,
1351,53,Female,Completed high school or GED,"$35,000 to $49,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Other mode,7.0,1.0,Decreased somewhat,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,,,,,,No,No,1.879777633,45–59,$35k–$74k,High school or less,,,-1.0,
1352,58,Female,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",,,No,,Yes,5.0,Yes,Once/week,4.0,Transit,70.0,28.0,In some ways it has increased and in other ways it has decreased,More distractions at home,Not selected,Not selected,Not selected,No commuting time,5.0,0.1,3.0,0.1,0.0,5.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,Yes,1.376420906,45–59,$125k+,Bachelor's,,1.0,0.0,
1353,70,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",Sales or service,,Yes,A few times/week,Yes,6.0,Yes,A few times/week,3.0,Transit,45.0,,About the same,,,,,,0.1,0.1,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.996298763,60–74,$35k–$74k,Bachelor's,3.0,3.0,0.0,Sales/Service
1354,51,Male,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,No,,No,,No,,5.0,Private vehicle,15.0,12.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,0.0,,,,,,,Yes,No,0.446189682,45–59,$75k–$124k,Bachelor's,,,-1.0,Professional/Manager
1355,36,Female,Completed graduate degree(s),"$100,000 to $124,999",Not employed but looking for work,"Yes, working full-time",,"Professional, managerial, or technical",,,Yes,5.0,Yes,Once/week,,,,,,,,,,,5.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,1.298791519,30–44,$75k–$124k,Graduate degree,,1.0,,
1356,67,Female,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,15.0,3.0,About the same,,,,,,5.0,0.1,0.1,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.59452721,60–74,$125k+,Bachelor's,,,0.0,
1357,58,Male,Completed high school or GED,"$200,000 or more",Employed part time,"Yes, working part-time or reduced hours",Something else,,No,,No,,No,,0.0,,,100.0,In some ways it has increased and in other ways it has decreased,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,,,,,,,,,,Yes,Yes,11.9116838,45–59,$125k+,High school or less,,,0.0,
1358,53,Female,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Once/week,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,35.0,15.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.6007858,45–59,$125k+,Bachelor's,1.0,3.0,0.0,Professional/Manager
1359,26,Male,Completed graduate degree(s),"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Once/week,Yes,7.0,Yes,A few times/week,4.0,Transit,35.0,5.0,About the same,,,,,,3.0,0.5,5.0,3.0,0.5,5.0,5.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.304494834,18–29,$75k–$124k,Graduate degree,1.0,3.0,0.0,Professional/Manager
1360,44,Female,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/week,Yes,5.0,Yes,A few times/week,3.0,Private vehicle,15.0,7.0,Increased significantly,,,,Less distractions at home,No commuting time,5.0,0.1,0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.736837299,30–44,$125k+,Graduate degree,3.0,3.0,2.0,Professional/Manager
1361,76,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.0,0.1,0.0,5.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,0.812106267,75+,$75k–$124k,Some college,,,,
1362,51,Male,Completed graduate degree(s),"$75,000 to $99,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/month,Yes,5.0,Yes,A few times/week,5.0,Transit,55.0,4.4,In some ways it has increased and in other ways it has decreased,More distractions at home,Not selected,Not selected,Not selected,No commuting time,0.1,0.1,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.329632558,45–59,$75k–$124k,Graduate degree,0.5,3.0,0.0,Professional/Manager
